code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -130,6 +130,18 @@ function _conferenceFailed({ dispatch, getState }, next, action) { break; } + case JitsiConferenceErrors.CONFERENCE_RESTARTED: { + const reason = 'Restart initiated because of a bridge failure'; + + if (enableForcedReload) { + dispatch(showErrorNotification({ + description: reason, + titleKey: 'dialog.sessionRestarted' + })); + } + + break; + } case JitsiConferenceErrors.CONNECTION_ERROR: { const [ msg ] = error.params; ",Optional style: I'd put the text in the description bellow without defining a variable for it.,String.prototype.padEnd might be available for use now. Maybe that's worthwhile.,What is the reason for copy/pasted line in both cases of the `if`?,"If deviceErrorDialog is closed by the user, will the reference be cleared from the module variable deviceErrorDialog?","Thanks @gkdre234 for submitting this request. I find this proposal very useful. Note that dispatching a notification will not wait for the timeout. In order to navigate to the main page after a timeout I have to use `setTimeout(() => dispatch(cancelKnocking()), NOTIFICATION_TIMEOUT * 3);`",why do we need this? if an unknown property is checked it will return undefined anyway.,Why does this error get special treatment?,Maybe make this a const and use a `Map` ?,Can we move this into `json.js`?,what are the class names for?,what are the class names for?
"@@ -1,12 +1,12 @@ -import core +import contextlib + import proto.framework_pb2 as framework_pb2 +import core from framework import OpProtoHolder, Variable, Program, Operator from initializer import Constant, Normal, Xavier, Initializer from paddle.v2.fluid.layer_helper import LayerHelper, unique_name -import re -import cStringIO +from registry import layer_registry from param_attr import ParamAttr -import contextlib __all__ = [ 'fc', 'data', 'cross_entropy', 'conv2d', 'pool2d', 'embedding', 'concat', ","The name should be `register_layer`, it's more meaningful.","The name should be `register_layer`, it's more meaningful.","Maybe we can delete this file and put `accuracy` and `auc` to `evaluator`. Currently seems ""evaluator"" is the python wrapping using operators, and `framework/metrics.py` is a pure python implementation.","Maybe we can delete this file and put `accuracy` and `auc` to `evaluator`. Currently seems ""evaluator"" is the python wrapping using operators, and `framework/metrics.py` is a pure python implementation.",why does not support `Sequential`?,why does not support `Sequential`?,"I have a concern, we use a related path of `clip`, the commonly used name `clip`, `io` may have a conflict with other packages.","I have a concern, we use a related path of `clip`, the commonly used name `clip`, `io` may have a conflict with other packages.","`optimizer.py` should not depend on distribute_transpiler, either put `_get_lr_decay_ops` in the transpiler or put `UnionFind` in a single file. I'd prefer the first method, because we don't have to change current demo files then.","`optimizer.py` should not depend on distribute_transpiler, either put `_get_lr_decay_ops` in the transpiler or put `UnionFind` in a single file. I'd prefer the first method, because we don't have to change current demo files then.","It's better to put `error_clipping_threshold ` in the base layer, since the `error_clipping_threshold` can be used in many layers."
"@@ -373,11 +373,12 @@ class ConstraintBuilderVisitor(TypeVisitor[List[Constraint]]): cb = infer_constraints(template.args[0], item, SUPERTYPE_OF) res.extend(cb) return res + elif isinstance(actual, TupleType) and self.direction == SUPERTYPE_OF: + return infer_constraints(template, actual.fallback, self.direction) elif (isinstance(actual, TupleType) and template.type.is_protocol and self.direction == SUPERTYPE_OF): if mypy.subtypes.is_subtype(actual.fallback, erase_typevars(template)): - res.extend(infer_constraints(template, actual.fallback, self.direction)) - return res + return infer_constraints(template, actual.fallback, self.direction) return [] else: return [] ","I don't see how this branch can ever be entered - when this condition is true, the condition of the branch above will be true, and this won't get entered.",Support also structural checks for ``TypedDict``s via fallback (here and in ``subtypes.py``).,"I think it is not a good idea to use unions at this stage, since not all types are analyzed (we might need a separate pass for this in a separate PR).",I'm not familiar with this code. Do you know why it is safe to ignore it?,"Hmm I wonder if `ErasedType` instances can be nested inside unions, for example, and still cause a crash. Maybe `erase_type` should just propagate erased types unmodified? I don't think that `DeletedType` can be nested so it seems safe to handle here, though I'm not sure we need special casing for it. Did you find a use case where we encounter deleted types here, or is it here more as a defensive measure?",This doesn't seem to check that there is an instance upper bound? Should there be? Also my inclination would be to throw parens around the and clause.,Couple more things: * What if the instance is a _subclass_ of `tuple`? * What if we have a named tuple on either side?,"I think this is wrong and should piggyback on the `==` operator if the types are the same. Otherwise, trivial code such as `x is x` will return False unexpectedly.","This signature is now a bit awkward. I think that it would be better to always only take an `Instance`, and some callers can be updated to use `self.named_type`.","Hm, I think it would look ugly to have `""<deleted>""` in the error messages, and ditto for `""<nothing>""` below. Maybe the code that adds the quotes should make an exception for strings starting with `<` and ending with `>`.","Move the body to a separate method, as this function is already quite long. Maybe also move the body of the above if statement (from line 269) to a separate method. You could also move the if statement to be nested under the above if statement (line 267). You'd only need the check `if e.callee.fullname == 'builtins.subclass'` which would simplify things slightly."
"@@ -14,6 +14,17 @@ namespace Dynamo.Search { protected readonly Dictionary<V, Dictionary<string, double>> entryDictionary = new Dictionary<V, Dictionary<string, double>>(); + + private bool experimentalSearch = false; + + /// <summary> + /// Indicates whether experimental search mode is turned on. + /// </summary> + internal bool ExperimentalSearch + { + get { return experimentalSearch; } + set { experimentalSearch = value; } + } /// <summary> /// All the current entries in search. ",When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;,can this be made private?,should have a summary /// tag if this a public API - does it need to be public?,"I guess in this case it's not such a big deal, but you usually would not modify a field from another object - I think instead we usually use a property, in this case I think it makes sense to try and hide this field from external consumers - we don't want anyone to use it - in an extension for example.","This class returns (use cref) NodeSearchElement which is used for creating a node, when the element is drag and dropped.","Returning `string` for input/output parameters will not be ideal. On the tool-tip control we need to color the parameter name (e.g. `Point`) in grey color, and parameter type (e.g. `Point[]`) in white. So it can't just be a simple string. Ideally we should return a `IEnumerable<Tuple<string, string>>` that carries both the name and type in pairs. Then the UI will contain an `ItemsControl` or `ListBox` that gets bound to this `IEnumerable`. We also need information about how multiple input/output is displayed on the tool-tip. These properties can start appearing in this level (`NodeSearchElement`) as `virtual` properties, and then also override them in `DSFunctionNodeSearchElement`. In another word, your tool-tip window will only work for anything that is derived from `NodeSearchElement`). The tool-tip won't show up for other search element types.",I don't understand the purpose of this change (same as the one below).,"I have to change from `private` to `protected`, because I need to use it in `SearchLibrary`.",As illustrated above these properties should only be exposed starting from `NodeSearchElement` and all its derived classes (e.g. `DSFunctionNodeSearchElement`). So it should not be here.,I think both `PackageManagerSearchElement` and `CategorySearchElement` do not require input/output parameters. Is there a reason we need them here?,"Could be added as a return type instead, right?"
"@@ -26,4 +26,4 @@ class Jsoncpp(CMakePackage): depends_on('python', type='test') def cmake_args(self): - return ['-DBUILD_SHARED_LIBS=ON'] + return ['-DBUILD_SHARED_LIBS=ON', '-DJSONCPP_WITH_TESTS=OFF'] ",@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.,"Hmm, the issue says that the tests are failing - not why they are failing. If the failure is legitimate and not an issue known to upstream, we shouldn't skip this check since it's not a false positive.",Why was the test removed? Is `make test` equivalent?,The issue maybe coming from the fact that Portage's variant is called flecsisp and Wonton's flecsi,<!--new_thread; commit:7fe7732bbf7721231ef7ec072307e533f006aef3; resolved:1--> Note: this line is Dataflow-specific until the FnAPI / containerization effort lands.,You can use extend to add a list of flags,These two lines aren't needed since you gave the function the same name as the testing method in the base class,Is this true in general or tied to a specific version of CMake?,"since this is a derived `class NlohmannJson(CMakePackage)`, don't we have access to `define()` already?","can you remove this function and post the error that you are seeing (as `super(PyPybind11, self).install(spec, prefix)` should literally just call `python('setup.py', 'install', '--prefix={0}'.format(prefix))`",The Python version required has been updated to 2.7+ or 3.5+
"@@ -71,13 +71,6 @@ class SnliReader(DatasetReader): @classmethod def from_params(cls, params: Params) -> 'SnliReader': - """""" - Parameters - ---------- - filename : ``str`` - tokenizer : ``Params``, optional - token_indexers: ``List[Params]``, optional - """""" tokenizer = Tokenizer.from_params(params.pop('tokenizer', {})) token_indexers = {} token_indexer_params = params.pop('token_indexers', Params({})) ","You'll also need to add this to `predict_entailment` in the model, I think.","You'll also need to add this to `predict_entailment` in the model, I think.","If the only correct choices here are of the `PretrainedTransformer*` variety, and they have to match, then I think this should only take `model_name: str = ""bert-base-uncased""` parameter.","If the only correct choices here are of the `PretrainedTransformer*` variety, and they have to match, then I think this should only take `model_name: str = ""bert-base-uncased""` parameter.","I wouldn't name this `keep_if_no_dpd`, because what you really want is `keep_unparseable_utterances`, or something. DPD isn't relevant here.","I wouldn't name this `keep_if_no_dpd`, because what you really want is `keep_unparseable_utterances`, or something. DPD isn't relevant here.","And here... Seems a bit redundant to have it everywhere, but the problem shows up when you read the first file, and we don't know which one you're going to read first.","And here... Seems a bit redundant to have it everywhere, but the problem shows up when you read the first file, and we don't know which one you're going to read first.","Don't you want to give an error? Or is this because you want to use the saved model archive, and you're now missing a dependency that you don't really need anymore?","Don't you want to give an error? Or is this because you want to use the saved model archive, and you're now missing a dependency that you don't really need anymore?","Can we call this `WhitespaceTokenizer` instead? And it looks like these tokenizers should be moved to separate files, instead of keeping them all in `word_tokenizer`."
"@@ -86,7 +86,7 @@ public class JnlpAccessWithSecuredHudsonTest { public void anonymousCanAlwaysLoadJARs() throws Exception { r.jenkins.setNodes(Collections.singletonList(createNewJnlpSlave(""test""))); JenkinsRule.WebClient wc = r.createWebClient(); - HtmlPage p = wc.login(""alice"").goTo(""computer/test/""); + HtmlPage p = wc.withBasicApiToken(User.getById(""alice"", true)).goTo(""computer/test/""); // this fresh WebClient doesn't have a login cookie and represent JNLP launcher JenkinsRule.WebClient jnlpAgent = r.createWebClient(); ","Why does simply `withBasicApiToken(""alice"")` not work here? Does that user not exist until created here?",I thought we had something in `JenkinsRule.WebClient` for this?,"This test specifically needs to use the old implementation, so inlining that here.","Shouldn't this be `finally`? Otherwise the thread retains the impersonation, and if it's from a thread pool ",Is it possible that the bearer token here is empty ?,"It seems doubtful that without the `Jenkins` singleton, we have enough working that ending up in `retrieveAuthFromCookie` will ultimately be successful (`User#getById`?). Just return `null` when `jenkins == null`, and return?","You can wrap as ```java new JettyHttpClient(new HttpClientConfig() .setTrustStorePath(Resources.getResource(""cert/localhost.pem"").getPath())))))","I'm sorry, this is not a bad workaround but I do believe we need to sort out an authentication mechanism alignment instead, I'll open an issue right away and CC you",nit: this could be two commits. One for method extraction and other for change. That way it is easier to see what actually changed.,"Instead of instantiating `HttpCookie` in multiple methods, it would be helpful to encapsulate the cookie generation using an interface and implementation class. Having an interface method such as `String CookieProvider.getJwtCookie(String jwt)` would streamline references here in `AccessResource`, and also provide opportunity for introducing a unit test that ensures certain fields are set as intended.","Why not logging full exception? log.info(""Invalid JWT signature"", e);"
"@@ -1 +1,2 @@ from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph +from allennlp.semparse.contexts import atis_tables ","This line doesn't actually do anything, because you're just importing a submodule into a place it was already accessible. Before this line, I could do `from allennlp.semparse.contexts import atis_tables` in code outside of `semparse`, and this line lets me do exactly the same thing. In contrast, the line above takes something that was only accessible in a submodule and makes it accessible here. So before, you had to do `from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph`, and after, you can do `from allennlp.semparse.contexts import TableQuestionKnowledgeGraph`.","This line doesn't actually do anything, because you're just importing a submodule into a place it was already accessible. Before this line, I could do `from allennlp.semparse.contexts import atis_tables` in code outside of `semparse`, and this line lets me do exactly the same thing. In contrast, the line above takes something that was only accessible in a submodule and makes it accessible here. So before, you had to do `from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph`, and after, you can do `from allennlp.semparse.contexts import TableQuestionKnowledgeGraph`.",`example_string` -> `gold_lisp_string`?,`example_string` -> `gold_lisp_string`?,"nit: since this is async, we can use the python 3+ style type hints. I think I saw we have an issue open for that already.","I had to explicitly import this otherwise many tests failed with ""apache_beam.io.gcp.internal.clients.bigquery has no attribute TableReference"" - I guess bigquery lib was not available in some environments. The pylint check also failed possibly because of this but I haven't figured out what's wrong. Any insights?","How big is the stop words list? If it is not huge, may be you can define the list as a constant in the module instead of reading from a local file?","How big is the stop words list? If it is not huge, may be you can define the list as a constant in the module instead of reading from a local file?",Does this need additional processing? Does this have to be formatted as a corenlp-tagged table?,Does this need additional processing? Does this have to be formatted as a corenlp-tagged table?,"Why did you remove this as a class variable? Because you didn't want to have a shared sqlite connection? I suppose it's possible you somehow got into a race condition in your beaker experiment, depending on how exactly you did the evaluation. But, either way, I still think the `sql_table_context` should just be constructed inside the `World`, not taken as a dependency. It's not something that ever changes, so having it as a constructor parameter doesn't add anything."
"@@ -1641,10 +1641,13 @@ namespace Dynamo.Graph.Workspaces notes.Add(noteModel); } + var annotationGuidValue = IdToGuidConverter(annotationViewInfo.Id); var annotationModel = new AnnotationModel(nodes, notes); annotationModel.AnnotationText = annotationViewInfo.Title; annotationModel.FontSize = annotationViewInfo.FontSize; annotationModel.Background = annotationViewInfo.Background; + annotationModel.GUID = annotationGuidValue; + this.AddNewAnnotation(annotationModel); } ",assign the guid to the annotation GUID on deserialize.,"For the same reasoning as above, this should be `Guid WorkspaceGuid`. If you noticed, the attribute names used in most other recordable commands are the same as the properties themselves, so when we serialize this command, it would end up as `WorkspaceGuid`. This is just to align better with other commands.","Why is this TODO here? In general, a TODO should be encoded in a YT task. This one just seems erroneous.","what does the ""N"" do, does it also accomplish the toLower call as well? Why are you changing this AST id - we don't serialize this I don't think, it should only be used internally for the VM...","Hi @fanwgwg, please revert this file since there's no real change here.",in what case nodes will be null?,Do we need to also delete the resource string if they are not used any more?,This sets off alarm bells for me. Why not just handle this event registration in `WorkspaceModel.AddAnnotation`?,"What about this scenario: 1. Save the custom workspace, `Guid01` is now the new ID. 2. Save the custom workspace as another file. 3. Sounds like the above step will not generate a new ID for the new DYF file. Point number 3 is what the test was originally testing `Assert.AreNotEqual(initialId, newDef);`, sounds like it is expected to have a different `Guid` for `SaveAs`.",@mjkkirschner @aparajit-pratap @pinzart @sm6srw What are your thoughts on this? I feel we are no longer strict on CoGS format so this could be fine? Or we can maybe add the nesting info to view layer but that may cause deserialization problem? I am not sure.,"WorkspaceModel requires annotations. I believe after the View block serialization, annotationModel will be added to workspaceModel, and the viewModel will get constructed."
"@@ -154,6 +154,12 @@ public abstract class Wrapper { // get all public method. boolean hasMethod = hasMethods(methods); if (hasMethod) { + Map<String, Integer> sameNameMethodCount = new HashMap<>(); + for (Method m : methods) { + sameNameMethodCount.compute(m.getName(), + (key, oldValue) -> oldValue == null ? 1 : oldValue + 1); + } + c3.append("" try{""); for (Method m : methods) { //ignore Object's method. ","it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",this situation should be `overload`,`if (method != null && !method.isAccessible()) ` is more readable,How do we confirm the two logics yield the same results? Was going to recommend we move the two removed tests to where tests for HashHelpers live but could not find where `src\libraries\System.Private.CoreLib\src\System\Numerics\Hashing\HashHelpers.cs` tests are placed. cc: @tannergooding,I think you can just to `VersionCheck.major() > 11`,this belongs in a separate PR,Why? It's now 121 chars.,"All values default to 0, so there's no need for the else case.","This doesn't fix anything, but helps with diagnosis of a current issue with the scheduler tests","@cston, would you prefer we exempt Microsoft.CSharp from this analyzer via a NoWarn, or are you ok with such minimal changes?","The substring call here will create a new String (all be it short lived) which will then be passed to the interning logic. In Java 8 the backing array will be shared between the substring and the new String, but in Java 9 and later the substring will have to copy the backing array as well as create the new String object. The intern will reduce the number of escaping strings so it isn't strictly worse. The unfortunate thing is that the intern operation will have to compute the string hashcode on the substring every time since substring doesn't derive it from the base string. We also have to repeat the lastIndexOf and the clz.getName every time which is also computationally expensive."
"@@ -91,6 +91,11 @@ class EagerFilesetWithSpec(FilesetWithSpec): def files_hash(self): return self._files_hash + def iter_relative_paths(self): + """"""An alternative `__iter__` that joins files with the relative root."""""" + for f in self: + yield os.path.join(self.rel_root, f) + def __repr__(self): return 'EagerFilesetWithSpec(rel_root={!r}, files={!r})'.format(self.rel_root, self.files) ",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,"This `str("""")` has no sense  ",Can you modify the `Args:` and `Returns:` sections of this docstring to mention the behavior on non-pathlike objects?,is it needed for this PR? (or just a warning fix?),We really need to start unifying exceptions in trees so we could use exception flow control instead of abusing `self.exists`.,"Btw, this one doesn't handle `cache=False` cases, as it will try looking for uncached file in the remote and will raise an error. CC @Suor",Eventually `self.repo` should go away entirely (replaced by the `GitPythonBackend` in `self.backends`) `InvalidGitRepositoryError` would get raised here if we cannot instantiate any backend at all instead of where it is now.,"So currently we have a mixup of direct `os.path` and `self.repo.tree` interfaces in our RemoteLOCAL, which is not ideal. We really should work on trees, but for now this is the only thing that was blocking `params diff`, so I've adjusted it. Luckily these are very easy to find with simple tests.","Hmm, maybe `api.open` should use `utf-8` by default?",Drop the else?,"What would this case mean here? That a target owns a source... outside the buildroot? It's not clear that we would want to hide that. It shouldn't be possible at all given the restrictions we place on symlinks in the engine, so would be good to know why/if you saw it."
"@@ -130,9 +130,9 @@ ENCODE_DIGESTINFO_SHA(sha3_512, 0x0a, SHA512_DIGEST_LENGTH) *len = sizeof(digestinfo_##name##_der); \ return digestinfo_##name##_der; -static const unsigned char *digestinfo_encoding(int nid, size_t *len) +const unsigned char *rsa_digestinfo_encoding(int md_nid, size_t *len) { - switch (nid) { + switch (md_nid) { #ifndef FIPS_MODE # ifndef OPENSSL_NO_MDC2 MD_CASE(mdc2) ",SHA1 is non FIPS_MODE here but in FIPS_MODE in rsa_aid.c. Why?,"This proliferation of casts has me wonder if we should un-constify the likes of `EVP_md_null()`, `EVP_get_digestbyname()`, ...",We've only done the init functions elsewhere. Not sure why paramgen is special to have both the init and the main function handled?,Do the error returns need to free str?,Should this be `<=` rather than `<` ?,This still is not right..,"This is optional, but preexisting nit: blank line here.",Why not just move it inside the if and replace the `gctx = NULL` above with `return NULL`,Should this be `<=` rather than `<` ?,"The rest of the code seems to assume that `vprsactx != NULL`, like the `prsactx->mdctx = EVP_MD_CTX_new();` line.","Would it make sense for this to be `EVP_MAX_MD_SIZE` instead? It isn't important at the moment, but it is future safe."
"@@ -73,7 +73,7 @@ int uname(struct utsname *buf) return -1; } - strncpy(buf->nodename, uname_nodename, _UTSNAME_LENGTH); + strncpy(buf->nodename, uname_nodename, _UTSNAME_LENGTH - 1); return 0; } ",This assumes that nodename has a null byte at _UTSNAME_LENGTH - 1. It should be followed with buf->nodename[_UTSNAME_LENGTH - 1] = '\0'; to be safe.,A better way to improve performance of this function would be to simple save kds and enum_buf between calls by hanging them on the dfs_obj_t somewhere. I think performance orientated users would likely call dfs_iterate() over dfs_readdir() so this function wouldn't be high on my list.,"Here as well. memcpy of 0 bytes is a well-defined, only memcpy 0 bytes from NULL is to avoid.","why sizeof(uuid_t) ? The group name is just a string for the group id. Seems this should be based on GROUP_ID_MAX_LEN. Also, Codacy doesn't like using strlen","I don't think we can remove this, otherwise daos_perf will report data corruption if overwriting a large single value with a smaller value.",This is `dfs_lookup_rel`. Do we want to do something similar in `dfs_lookup`?,(style) 'nd' may be misspelled - perhaps 'and'?,"Is this prefetching ZAP leaf blocks in file offset order, or in ZAP iteration order? In either case, does it sort the prefetched blocks to be in LBA (DVA?) order so that the access order is optimized?","side note: but we don't care about one's-complement, right?","I don't think this is a proper solution. `sizeof(long double) == sizeof(double)` on many platforms and the problem remains. `ULONG_MAX + 1` can be exactly represented as a double. Unfortunately, `ULONG_MAX + 1` isn't calculable directly. I'll have a think about solutions....",I see this call without #ifdef in other apps...
"@@ -71,7 +71,7 @@ public class NotebookRestApi { Gson gson = new Gson(); private Notebook notebook; private NotebookServer notebookServer; - private SearchService notebookIndex; + private SearchService noteIndex; private NotebookAuthorization notebookAuthorization; public NotebookRestApi() { ","Term `noteIndex` is little bit confusing for me. Since you are working on naming, how about changing it into `noteSearchService`?","Term `noteIndex` is little bit confusing for me. Since you are working on naming, how about changing it into `noteSearchService`?",Why is this necessary? I think we should work with the interface.,Why is this necessary? I think we should work with the interface.,Should be `static` (and therefore with uppercase field name).,Is it ok not to return here? If we get errors while removing interpreter setting binding. (LINE 342),Is it ok not to return here? If we get errors while removing interpreter setting binding. (LINE 342),for a change like this perhaps it's better to have a JIRA to track change?,for a change like this perhaps it's better to have a JIRA to track change?,I think `setName` may not be the perfect solution because Id would be less than `1111`. How about modifying `note1.contains(notePrivate.getId())`?,I think `setName` may not be the perfect solution because Id would be less than `1111`. How about modifying `note1.contains(notePrivate.getId())`?
"@@ -8210,6 +8210,7 @@ main(int argc, char **argv) case 'm': case 'M': case 'O': + case 'r': case 'R': case 's': case 'S': ",Oh could we have 'r' added to usage as well? I spent forever wondering why `zdb -h` wasn't showing the new option :),"This sort of cast makes no sense at all. You have already defined `o` with that type, so why the cast?",(style) space required before the open brace '{' (style) space required before the open parenthesis '(',(style) space prohibited between function name and open parenthesis '(' (style) spaces required around that '=' (ctx:VxV),"I'ld rather remove the ""not worrying"" here and add a ""be careful to escape special chars so borg gets to see them and they are not expanded by your shell"" to the patterns that frequently have a `*` or so in them.","Ouch. On side note there was a push for making checks for NULL pointers explicit, for example `passinarg != NULL` instead of just `passinarg`. However, there are other occurrences of implicit NULL checks in *this* module, and so it kind of falls beyond scope of this request [which is why it's a side note.]","It does look a bit curious to have `OPT_ERR` jump to `opthelp`, directly followed by an `OPT_HELP`... that doesn't.",Can you also change the `url`/`list_url` to `cloud.r-project.org`?,"@kccain v is kind of out of nowhere. Probably could have picked a letter from word at least like b, perhaps. Or maybe 'S'","@murrant please take a look at this file change, I have zero experience in rrd options :)","Were these showing up as errors? FYI - the test checks for new errors that don't end in the DF_RC/DP_RC print with -DER_NOMEM, so you don't need to remove all errors from the failure path, just include what the error is."
"@@ -130,6 +130,10 @@ </div> <% end %> +<% if current_user.created_at < Time.new(2016, 8, 25) %> + <%= render partial: 'projects/index/introductory_popup' %> + <%= javascript_include_tag ""projects/introdutory_popup""%> +<% end %> <% if @projects_by_orgs.length > 0 %> <% @projects_by_orgs.each do |org, projects| %> <%= render partial: ""projects/index/org_projects"", locals: {org: org, projects: projects} %> ",I would change this date to the actual date this will hit production.,I don't think `user.created_at.nil?` would ever be true right?,"`itemprop=""dateModified""` should be deleted, but `datetime=""<%= @article.edited_at&.utc&.iso8601 %>""` should stay.",Line is too long. [81/80],"**Question for my reviewers**: if necessary, how should I differentiate between users who were invited but _have not yet accepted the invitation (are not registered yet) and users who were invited and _have accepted the invitation_ (are, or should be considered, registered)? I think this distinction is important, but I'm not sure how to proceed with it.","Here `tag_url` is used, which will use domain from action mailer `smtp_settings` (`ENV[""APP_DOMAIN""]`) which could be fine, but in other places `app_url` is used. I suppose we should be consistent with the urls in email templates.",refactor (non-blocking): Consider using the articlePage pack and import and run `addFullScreenModeControl` there since we already have that webpack entry point.,Are we not worried about it for DEV or do we have a different process for it due to scale?,"I could keep here new_since as a column still existing and we will potentially get rid of that later. I wanted to already switch to use `created_at`. The reason is that after registration, the user should have an empty ""new"" tab. Only topics created after could be `new`",where does this page come from? can't find it locally but it exists in production and it's not in the routes file  ,"I made these additions to this hash so that when the user's `config_homepage_feed` value is passed into the `timeframe_feed(timeframe)` function (in the file `app/controllers/stories/feeds_controller.rb`), the function will work."
"@@ -58,6 +58,12 @@ def docs(request): def _get_popular_item(): """"""Get a single, random item off the popular pages list."""""" + if not settings.DEKIWIKI_ENDPOINT: + # No MindTouch API calls are performed here. But, pending bug 759361, + # a False value also implies that the data behind popular.json is no + # longer available. + return None + try: pages = json.load(open(os.path.join( settings.MDC_PAGES_DIR, 'popular.json'))) ",and this one?,Forgot to remove these?,"this will prevent the MindTouch call, but do we want to update this to link to the appropriate Kuma doc url?","``id_only`` is ``True`` for the only caller, and should be the default.",Please use `isort`,Please use `isort`,I would add `get_src_requirement()`.,I would add `get_src_requirement()`.,"Using the slice notation will never raise an exception, even on an empty string.",missing sound parameter.,"This PR is closed, but this line seems to cause an infinite/recursive loop when reindexing."
"@@ -143,11 +143,11 @@ public class TopologyAwareNodeSelector } InternalNode chosenNode = null; - int depth = networkLocationSegmentNames.size(); + int depth = topologicalSplitCounters.size() - 1; int chosenDepth = 0; Set<NetworkLocation> locations = new HashSet<>(); for (HostAddress host : split.getAddresses()) { - locations.add(networkLocationCache.get(host)); + locations.add(networkTopology.locate(host)); } if (locations.isEmpty()) { // Add the root location ",This kind of `xxx - 1` calculation looks rare. Maybe we could get the same information from NetworkLocation? I'm also thinking is SegmentNames really needed.,"I'm not sure about this change, I'm thinking maybe the coordinator already has a non-null topology in the `ClusterCacheStatus` and in that case, it should be replaced with a `null` topology. Also, the test passes even without this change.","var `localReadSegments` above, can be removed",can we call this getSize() and explicitly list if it is public/private/protected?,"`CacheTopologyInfo` is accessible from `RemoteCache.getCacheTopologyInfo()`, so this is going to break backwards compatibility.","It should better be standard `java.lang.Long.compare(right.available(), left.available())`. Sorry that I didn't suggested you this form before.","We could add a helper `estimatedSizeOf(HostAddress)` ```java return INSTANCE_SIZE + estimatedSizeOf(addresses, InternalHiveBlock::estimatedSize);",A warning message is already logged in `canHandle` that describes the specific issue it ran into in case `canHandle` returns false. Is there something in that warning message that could be improved?,Does it need to be an `AtomicInteger`?,Should we be deleting the file if there's a mismatch instead of just ignoring it?,Should this log before returning? it seems like it would be very confusing about why things didn't progress.
"@@ -154,6 +154,9 @@ type Config struct { // for testing ingesterClientFactory ring_client.PoolFactory `yaml:""-""` + + // when true the distributor does not validate labels at ingest time + SkipLabelValidation bool `yaml:""-""` } // RegisterFlags adds the flags required to config this to the given FlagSet ","Would you mind adding something like ""Cortex doesn't directly use it (and should never use it) but this feature is used by other projects built on top of it."".",how about `server/core/store.go`?,"I don't think this is the right approach, since this might introduce inconsistencies with newer versions.",Why the switch to string instead of model.LabelValue?,Why we need this new column?,Change Variable name too?,What's the default value of the `IsolationLabel`? Does it always be enabled or have a switch to control ?,@deads2k drop the alias?,We don't want to import package from extensions here.,"since we're removing the ""GPU needs to use ubuntu 16.04"" validation let's run a test to verify that GPU + 18.04 works","I prefer returning `label.GetValue()` here, use `strings.EqualFold` outside to compare."
"@@ -62,7 +62,7 @@ bool bitmapNonEmpty(const OpenDDS::RTPS::SequenceNumberSet& snSet) } for (int bit = 31; bit >= 0; --bit) { if ((snSet.bitmap[i] & (1 << bit)) - && snSet.numBits >= i * 32 + (31 - bit)) { + && snSet.numBits > i * 32 + (31 - bit)) { return true; } } ",This should probably just create a mask and do a single comparison rather than loop over individual bits.,This should probably just create a mask and do a single comparison rather than loop over individual bits.,I'm surprised it warned... oh well. Maybe we use constructor-style for this: `bool(expr)`?,I'm surprised it warned... oh well. Maybe we use constructor-style for this: `bool(expr)`?,"The pretty printed IR should distinguish between signed and unsigned comparisons. They look identical now, I think.",This file is copied from an older version of Prometheus; we do not modify such files unless critically necessary.,Will this generate a new warning for 64-bit to 32-bit truncation?,Will this generate a new warning for 64-bit to 32-bit truncation?,Recommend using `(uint)BitOperations.TrailingZeroCount(...)` to avoid unnecessary sign-extension. `uint` will be implicitly converted to `nuint` automatically for free.,"I'd be tempted to make a hard assert here. Seriously, if we have a `cap` value that's *internally* set to something higher than our own maximum, we've implemented it wrong.",Should this be TyInt8 and then legalizer take care of it?
