code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"public void testProcessNonJavaFilesWithoutException() throws Exception { final TreeWalker treeWalker = new TreeWalker(); treeWalker.setTabWidth(1); treeWalker.configure(new DefaultConfiguration(""default config"")); final File file = new File(""src/main/resources/checkstyle_packages.xml""); final FileText fileText = new FileText(file, StandardCharsets.ISO_8859_1.name()); try { treeWalker.processFiltered(file, fileText); } catch (CheckstyleException ex) { fail(""Exception not expected""); } }","Like I mentioned to others, try-catch-fail is not a good option. JUnit automatically populates exception to user and fails the test. If exception occurs, user will now get a bland message and not the stack trace of the problem. There is nothing we can assert here?","assertNotNull(""No WINDIR value returned"", winDir); assertTrue(""Specified WINDIR does not exist: "" + winDir, new File(winDir).exists());",Needs quotes around the msbuild command,Style-nit: Unnecessary blank line.,"use an overload or varargs to make this parameter optional, so: 1- you don't break current API 2- don't force the user to think about this parameter (especially in the context of non sync)",@tadamski If you cache this FilePermission in the containing FileSystemXAResourceRecoveryRegistry object you will save a per-transaction objection creation/gc.,Do a null check instead of catching the NPE. Can a try with resources be used?,"There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.","Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,Should this be libDir.getAbsolutePath() like f..getAbsolutePath() above?
"protected void executeCommand() { final AuthenticationProfile profile = AuthenticationProfileRepository.getInstance() .getProfile(getParameters().getProfileName()); sourceIp = getParameters().getSourceIp(); if (profile == null) { setSucceeded(false); } else { final boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); final DbUser user = buildUser(externalSsoEnabled, getParameters(), profile.getAuthzName()); boolean isAdmin = !roleDao.getAnyAdminRoleForUserAndGroups(user.getId(), StringUtils.join(user.getGroupIds(), "","")).isEmpty(); user.setAdmin(isAdmin); setCurrentUser(user); setUserName(String.format(""%s@%s"", getCurrentUser().getLoginName(), getCurrentUser().getDomain())); if (getParameters().isAdminRequired() && !isAdmin) { setSucceeded(false); } else if (permissionDao.getEntityPermissionsForUserAndGroups(user.getId(), StringUtils.join(user.getGroupIds(), "",""), ActionGroup.LOGIN, BOTTOM_OBJECT_ID, VdcObjectType.Bottom, true) == null) { setSucceeded(false); } else { String engineSessionId = sessionDataContainer.generateEngineSessionId(); sessionDataContainer.setSourceIp(engineSessionId, getParameters().getSourceIp()); sessionDataContainer.setUser(engineSessionId, user); sessionDataContainer.refresh(engineSessionId); sessionDataContainer.setProfile(engineSessionId, profile); sessionDataContainer.setPrincipalName(engineSessionId, getParameters().getPrincipalName()); sessionDataContainer.setSsoAccessToken(engineSessionId, getParameters().getSsoToken()); sessionDataContainer.setSsoOvirtAppApiScope(engineSessionId, getParameters().getAppScope()); getReturnValue().setActionReturnValue(engineSessionId); setSucceeded(true); sessionId = engineSessionId; } } }","Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }",The exception name is not clear,not sure how often this can be logged so maybe change the level to debug and also log the event that is being ignored?,same here (!archSupportSnapshot) ? how about extract this check to separate method like 'isMemorySnapshotSupported' that checks the cluster compatibility version and the architecture (because I see that is appears multiple times here) ?,Needs quotes around the msbuild command,"Only set header if ""deployment.getCorsExposedHeaders() != null""","Would be nice for the test to pass without modifications, to show backwards compatibility.","There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.","nit: The metric is millis, not seconds","you've change order of expected and actual (error string will be wrong in case of fail) to not repeat this mistake simply use assertThat(actual, matcherForIt()) - thats more friendly to any reviewer or maintaineer","This will prevent changing to null, which should be allowed"
private void closeConfirmationWindow() { if(getConfirmWindow() == null) { return; } else { setConfirmWindow(null); } },you could just do setConfirmWindow(null); like above method,"Are you sure that ""protected static"" is ok? To me it doesn't make sense as you can't override static methods.","just return """" instead of new String()",Please Specify the type properly here like Iterator<StorageLocation>.,This should be stored in a field.,if these Boolean methods can never be null why not have the return type be boolean instead of Boolean ?,Should we use org.apache.kafka.common.utils.Utils.closeQuietly ?,The create method call should be separate from the logger call.,"more of a personal taste question, but why don't you like Guava MoreObjects ?","suggestion ""\narmed="" + m_armed;",I still think you should throw an exception if name is null
"public void queryFile1Contributors() { final IFileHistory history = historyProvider.getFileHistoryFor(iFile1, IFileHistoryProvider.NONE, new NullProgressMonitor()); assertNotNull(history); final IFileRevision[] revisions = history.getFileRevisions(); IFileRevision branchFileRevision1 = null; IFileRevision masterFileRevision3 = null; IFileRevision masterFileRevision1 = null; for (IFileRevision revision : revisions) { final String revisionId = revision.getContentIdentifier(); if (branchCommit1.getName().equals(revisionId)) { branchFileRevision1 = revision; } else if (masterCommit3.getName().equals(revisionId)) { masterFileRevision3 = revision; } else if (masterCommit1.getName().equals(revisionId)) { masterFileRevision1 = revision; } } assertNotNull(branchFileRevision1); assertNotNull(masterFileRevision3); assertNotNull(masterFileRevision1); final IFileRevision[] branchCommit1Parents = history.getContributors(branchFileRevision1); assertEquals(1, branchCommit1Parents.length); assertRevisionMatchCommit(branchCommit1Parents[0], masterCommit1); final IFileRevision[] masterCommit3Parents = history .getContributors(masterFileRevision3); assertEquals(1, masterCommit3Parents.length); assertRevisionMatchCommit(masterCommit3Parents[0], masterCommit1); final IFileRevision[] masterCommit1Parents = history .getContributors(masterFileRevision1); assertEquals(0, masterCommit1Parents.length); }","we don't use braces around single line blocks, many more occurrences in this patch",m,EnumMachineAlpha.STEAM_OVEN.getState()?,We need to check to check what happens with no value and some value snaks.,"Are you tracking all files in the IDE ? If yes this could flood the log file a little bit depending on your sharing setup, e.g you do a partial sharing with only a few files.","I don't think one should convert the same monitor multiple times. Use SubMonitor progress = SubMonitor.convert(actMonitor, projectsToCreate.size() * 2 + 1); at the top and then use only progress, not actMonitor, and use progress.newChild(1) here and below.",Should this be in an entitlement?,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,This leaves ActivityLauncher.newGalleryPost() unused - I think we should probably clean that up too.,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",Please rename to edgeId.
"protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); finishIfNotRoot(); if (savedInstanceState != null) { wasExternal = savedInstanceState.getBoolean(""was_external""); } ACRAUtil.registerAppData(); uiController = new HomeActivityUIController(this); uiController.setupUI(); }","this used to bail after this call if it wasn't the root, does returning v. not returning from onCreate() in that case affect anything?",Reverse the operands to avoid negation maybe? Would look nicer.,Is this test really testing much? It doesn't assert that the result is not a failure: !(result instanceof Failed) for instance.,putIfAbsent semantics is better,Is error the right log level here? Seems like warn or even info would be more appropriate.,the constructor already asserts that,"configuration should be injected, not read from system properties in the constructor.",Looks like getCMPath never throw IOException or MetaException. Shall check and remove it.,"File(planStorePath, queryId + "".plan"")","prevShip.ini shouldn't be used here, now that you have the constant defined. In fact, I don't think the file should be passed to the save manager, as that's more of a save manager concern. I would consider moving all of this logic into the hasPrevShip function.",There is a problem here :cry: :disappointed: We need to change the library since trackaliasUser uses TracksClient.NosaraUserType.WPCOM (wpcom:user_id) internally. We should add another trackaliasUser method that takes the userType parameter....
"public void testCheckoutExistingBranch() throws Exception { Git git = new Git(db); writeTrashFile(""a"", ""Hello world a""); git.add().addFilepattern(""."").call(); git.commit().setMessage(""commit file a"").call(); git.branchCreate().setName(""branch_1"").call(); git.rm().addFilepattern(""a"").call(); FileUtils.mkdirs(new File(db.getWorkTree(), ""a"")); writeTrashFile(""a/b"", ""Hello world b""); git.add().addFilepattern(""a"").call(); git.commit().setMessage(""commit folder a"").call(); git.rm().addFilepattern(""a"").call(); writeTrashFile(""a"", ""New Hello world a""); git.add().addFilepattern(""."").call(); assertEquals( ""error: Your local changes to the following files would be overwritten by checkout:"", execute(""git checkout branch_1"")); }",don't you want to add a/b?,"Like I mentioned to others, try-catch-fail is not a good option. JUnit automatically populates exception to user and fails the test. If exception occurs, user will now get a bland message and not the stack trace of the problem. There is nothing we can assert here?","assertNotNull(""No WINDIR value returned"", winDir); assertTrue(""Specified WINDIR does not exist: "" + winDir, new File(winDir).exists());",can't this be defined as a List<DiskImage> ?,suggestion if (Objects.nonNull(PrimeFaces.current()) && Objects.nonNull(FacesContext.getCurrentInstance()) {,@vilchik-elena The message should give the line number.,Please leave msg.,"just to be sure there is no index/dictionary involved: final ReferenceSequenceFile reference = new FastaSequenceFile(new File(TEST_DATA_DIR, ""nm_tag_validation.fa""), true); final SamReader samReader = SamReaderFactory. makeDefault(). validationStringency(ValidationStringency.SILENT). referenceSource(new ReferenceSource(reference)). ...",style nit: no braces around single line,"There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.","Does it matter that ""firstName"" and ""lastName"" are still the keys here? Probably should be full and friendly anyway?"
"private String formRevertMessage(RevertResult revertResult) { StringBuilder message = new StringBuilder(); if (revertResult.getNewHead() != null) { message.append(constant.revertedNewHead(revertResult.getNewHead())); } List<String> commits = revertResult.getRevertedCommits(); if (commits != null && commits.size() > 0) { StringBuilder revertedCommits = new StringBuilder(); for (String commit : commits) { revertedCommits.append("" ""); revertedCommits.append(commit); } message.append( revertedCommits.length() > 0 ? "" "" + constant.revertedCommits(revertedCommits.toString()) : ""\n""); } return message.toString(); }",To me it would be a bit clearer to use append chain here.,This string should go into the messages.properties file.,Put this snippet of getting alterationNames into a function. Since the same code is used in printEvidences(),This could throw a NPE if options has timeseries but not metadata under it.,"@unyoungwax, oops missed this, but consider prefixing this boolean with <code>is...</code>","File(planStorePath, queryId + "".plan"")",Looks like getCMPath never throw IOException or MetaException. Shall check and remove it.,are there Exceptions other than RuntimeExceptions?,"likewise, this one can be static",There is a problem here :cry: :disappointed: We need to change the library since trackaliasUser uses TracksClient.NosaraUserType.WPCOM (wpcom:user_id) internally. We should add another trackaliasUser method that takes the userType parameter....,Can we combine this case with the one above? if (selectionSet instanceof String || selectionSet instanceOf Number)
"public static void init(Context context, String appDefinedUserAgent) { String appId = ""unknown""; try { PackageInfo pi = context.getPackageManager().getPackageInfo(context.getPackageName(), 0); appId = pi.packageName; } catch (Exception ignore) { } String userAgent = ""Unknown""; try { StringBuilder sb = new StringBuilder(); sb.append(""RealmJava/""); sb.append(BuildConfig.VERSION_NAME); sb.append("" (""); sb.append(Util.isEmptyString(Build.DEVICE) ? ""unknown-device"" : Build.DEVICE); sb.append("", ""); sb.append(Util.isEmptyString(Build.MODEL) ? ""unknown-model"" : Build.MODEL); sb.append("", v""); sb.append(Build.VERSION.SDK_INT); sb.append("")""); if (!appDefinedUserAgent.isEmpty()) { sb.append("" ""); sb.append(appDefinedUserAgent); } userAgent = sb.toString(); } catch (Exception e) { RealmLog.warn(""Constructing User-Agent description failed."", e); } if (SyncManager.Debug.separatedDirForSyncManager) { try { File dir = File.createTempFile(""remote_sync_"", ""_"" + android.os.Process.myPid(), context.getFilesDir()); if (!dir.delete()) { throw new IllegalStateException(String.format(Locale.US, ""Temp file '%s' cannot be deleted."", dir.getPath())); } if (!dir.mkdir()) { throw new IllegalStateException(String.format(Locale.US, ""Directory '%s' for SyncManager cannot be created. "", dir.getPath())); } SyncManager.nativeInitializeSyncManager(dir.getPath(), userAgent); } catch (IOException e) { throw new IllegalStateException(e); } } else { SyncManager.nativeInitializeSyncManager(context.getFilesDir().getPath(), userAgent); } UserStore userStore = new RealmFileUserStore(); SyncManager.init(appId, userAgent, userStore); }","use an overload or varargs to make this parameter optional, so: 1- you don't break current API 2- don't force the user to think about this parameter (especially in the context of non sync)",These ^ could be final.,Style-nit: Unnecessary blank line.,Should this be libDir.getAbsolutePath() like f..getAbsolutePath() above?,can just do if (StringUtils.isBlank(id)) { return; } to reduce nesting level,"Would be good to have constants for the builder types, right now they are hard-coded strings like ""DB"", ""Task"". WDYT?",m,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",Do you think it's worthwhile to check !targetAccountName.isEmpty() as well? Same for container's check.,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,you removed the ones on top but kept the brackets here?
"private List<StoragePool> searchStoragePool() { Optional<Version> optionalVersion = Config.<HashSet<Version>> getValue(ConfigValues.SupportedClusterLevels).stream() .max(Comparator.naturalOrder()); List<StoragePool> dataCenters = genericSearch(storagePoolDao, true); optionalVersion.ifPresent( version -> dataCenters.forEach( dataCenter -> { dataCenter.setStoragePoolCompatibilityLevelUpgradeNeeded( version.compareTo(dataCenter.getCompatibilityVersion()) > 0); dataCenter.setMacPoolId(dcSingleMacPoolFinder.find(dataCenter.getId())); } )); return dataCenters; }","I believe it would be easier to do check !ifPresent and skip rest, instead of creating that first lambda. if you like 2 lambdas approach instead of one if and one lambda, then fine, but extract method to contain second lambda, because lambda in lambda ... that's like watching Inception again, and nobody should be forced to watch that...",This code to get the feature is used here and in the remove method. I'd suggest to create a new BackendClusterFeatureHelper class and put this code there. Then you can call it from these methos. Look at BackendDataCenterHelper for example.,"Could you change ""for("" to ""for (""? Other places too.","BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",instead you could use the try-with-resource paradigm,is it possible that getDruidNode() or getHostAndPortToUse() are null?,This could throw a NPE if options has timeseries but not metadata under it.,Add a message to the checkArgument call.,"File(planStorePath, queryId + "".plan"")",Looks like getCMPath never throw IOException or MetaException. Shall check and remove it.,"This is debug at best, probably trace, and should include the spec/nodeTemplate in question. One to tweak subsequently."
"public boolean save(final Tuple<String, LogicalPlan> tuple){ final LogicalPlan plan = tuple.getValue(); final String queryId = tuple.getKey(); final File storedPlanFile= new File(planFolderPath + queryId + "".plan""); if (!storedPlanFile.exists()) { final DataFileWriter<LogicalPlan> dataFileWriter = new DataFileWriter<LogicalPlan>(datumWriter); try { dataFileWriter.create(plan.getSchema(), storedPlanFile); dataFileWriter.append(plan); dataFileWriter.close(); return true; } catch (final Exception e) { e.printStackTrace(); } } return false; }","File(planStorePath, queryId + "".plan"")","BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",you can just use a primitive long here,This could throw a NPE if options has timeseries but not metadata under it.,"Could you change ""for("" to ""for (""? Other places too.","@unyoungwax, oops missed this, but consider prefixing this boolean with <code>is...</code>",There is a problem here :cry: :disappointed: We need to change the library since trackaliasUser uses TracksClient.NosaraUserType.WPCOM (wpcom:user_id) internally. We should add another trackaliasUser method that takes the userType parameter....,instead you could use the try-with-resource paradigm,"This is debug at best, probably trace, and should include the spec/nodeTemplate in question. One to tweak subsequently.",Looks like getCMPath never throw IOException or MetaException. Shall check and remove it.,are there Exceptions other than RuntimeExceptions?
"public void onMessage(NodeRegistrationContainerReport nodeRegistrationContainerReport, EventPublisher publisher) { if (chillModeManager.getInChillMode()) { if (validate()) { chillModeManager.validateChillModeExitRules(publisher); return; } } else { return; } process(nodeRegistrationContainerReport); if(chillModeManager.getInChillMode()) { SCMChillModeManager.getLogger().info( ""SCM in chill mode. {} DataNodes registered, {} required."", registeredDns, requiredDns); } if (validate()) { chillModeManager.validateChillModeExitRules(publisher); return; } }",We should process data from this report before validating again.,Can this be overloaded to avoid the casts?,Exception can be included as a separate parameter.,is it possible that getDruidNode() or getHostAndPortToUse() are null?,"this code block (if in L54-L59) can be encapsulated into a method to avoid duplicate in onJobFinished(), something like boolean tryExecute() that returns whether the job execution was successful","trace seems too low, how often will this happen?","CompletableFuture.runAsync() uses the common pool which isn't the best option for a potentially long blocking call like Producer.flush(). Even if we provide our own thread pool to runAsync(), the CompletableFuture we'll get won't give us a way to interrupt a Producer.flush() call that exceeds the allowed timeout, which is necessary to free up the thread-pool thread in question. This is because calling cancel(true) on a CompletableFuture returned by runAsync() only causes a cancellation exception to be propagated without interrupting the blocked thread pool. I'm afraid our only option here seems to be using an ExecutorService directly java // It's okay to use a single thread executor since flush() is synchronized ExecutorService executor = Executors.newSingleThreadExecutor(); Future<?> future = executor.submit(() -> super.flush()); try { // Block until timeout elapses future.get(_flushTimeout, TimeUnit.MILLISECONDS); } catch (TimeoutException e) { ... // Interrupt the Producer.flush() call to free up the blocked thread future.cancel(true); ... }","Shouldn't this be inside the synchronized{} block ? Also, can't this be simplified to if (!mLockdownEnabled) ?",consider extracting to a method as this code is similar to BaseImagesCommand. have a nice day :),"this code is very strange, can you explain to me because is necessary?","Remove this ""if"" statement. That said, here are a few things for future reference: 1. You use ""is[Level]Enabled"" to check that specific level (e.g., if you're going to log trace, you'd check ""isTraceEnabled()"", not ""isDebugEnabled""). 2. There is no ""isErrorEnabled"" -- unless you disable logging altogether, it's always enabled. I suppose you could use ""isEnabledFor(Level.ERROR)"", but you'd only be checking if logging is on at all. 3. As a rule of thumb, unless the logging operation is extremely heavy (e.g., transforming a large object for the trace logs), you don't want to check if ""Info"" level or lower are enabled, only higher (debug, trace)."
