code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"public void testProcessNonJavaFilesWithoutException() throws Exception { final TreeWalker treeWalker = new TreeWalker(); treeWalker.setTabWidth(1); treeWalker.configure(new DefaultConfiguration(""default config"")); final File file = new File(""src/main/resources/checkstyle_packages.xml""); final FileText fileText = new FileText(file, StandardCharsets.ISO_8859_1.name()); try { treeWalker.processFiltered(file, fileText); } catch (CheckstyleException ex) { fail(""Exception not expected""); } }","Like I mentioned to others, try-catch-fail is not a good option. JUnit automatically populates exception to user and fails the test. If exception occurs, user will now get a bland message and not the stack trace of the problem. There is nothing we can assert here?",Use StandardCharsets.ISO_8859_1.name(),Can we replace these 2 lines with createTreeWalkerConfig?,You have to assert that parse and walk methods are not invoked. Use Mockito to verify this fact.,The name of the check is NoLineWrap. Why did you lowercase check's name?,We said before catching an exception and just failing is bad practice. Exception should be populated to junit runner to display to user.,"You need to add an Assert.fail() after your catch. Doing nothing here is the wrong thing. When you do that, inside the Illegal argument catch block, put a return statement there so you don't accidentally trigger failure",Please make separate input file for each test.,InputWhitespaceAfterTypecast,"deleting test resources should happen in tearDown method annotated with @After, see RepositoryTestCase",Same code as in CompletionTest. Consider pulling that out into a static util method.
"protected void executeCommand() { final AuthenticationProfile profile = AuthenticationProfileRepository.getInstance() .getProfile(getParameters().getProfileName()); sourceIp = getParameters().getSourceIp(); if (profile == null) { setSucceeded(false); } else { final boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); final DbUser user = buildUser(externalSsoEnabled, getParameters(), profile.getAuthzName()); boolean isAdmin = !roleDao.getAnyAdminRoleForUserAndGroups(user.getId(), StringUtils.join(user.getGroupIds(), "","")).isEmpty(); user.setAdmin(isAdmin); setCurrentUser(user); setUserName(String.format(""%s@%s"", getCurrentUser().getLoginName(), getCurrentUser().getDomain())); if (getParameters().isAdminRequired() && !isAdmin) { setSucceeded(false); } else if (permissionDao.getEntityPermissionsForUserAndGroups(user.getId(), StringUtils.join(user.getGroupIds(), "",""), ActionGroup.LOGIN, BOTTOM_OBJECT_ID, VdcObjectType.Bottom, true) == null) { setSucceeded(false); } else { String engineSessionId = sessionDataContainer.generateEngineSessionId(); sessionDataContainer.setSourceIp(engineSessionId, getParameters().getSourceIp()); sessionDataContainer.setUser(engineSessionId, user); sessionDataContainer.refresh(engineSessionId); sessionDataContainer.setProfile(engineSessionId, profile); sessionDataContainer.setPrincipalName(engineSessionId, getParameters().getPrincipalName()); sessionDataContainer.setSsoAccessToken(engineSessionId, getParameters().getSsoToken()); sessionDataContainer.setSsoOvirtAppApiScope(engineSessionId, getParameters().getAppScope()); getReturnValue().setActionReturnValue(engineSessionId); setSucceeded(true); sessionId = engineSessionId; } } }","Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }","For failures this should be empty, because engineSessionId hasn't been created","This whole method could be replaced with return !Boolean.parseBoolean(env.get(""TWILIO_DISABLE_DB_SSL""));",you can simplify with Guid.isNullOrEmpty(profile.getSshPublicKeyId()),Please move conversion from List to comma separated string to DAO. IMHO it's better to make type conversion at the last moment and only at places where it's really needed.,I think this should be some kind of constant.,I don't think this will throw an NPE as much as it would return null to the caller of getExternalSSOProvider(),why is this primaryDomainName? Can be differ,suggestion: extract method to describe its purpose. I know you didn't write this code,"Same as above, why does USER need to have the same permissions as ADMIN?",Shouldn't this be != ? :-)
private void closeConfirmationWindow() { if(getConfirmWindow() == null) { return; } else { setConfirmWindow(null); } },you could just do setConfirmWindow(null); like above method,"There is no harm in setting the confirmWindow to null, but since you are not actually setting it, there is no need to set it to null.","Will this ever be called when the window is not yet created? Seems like that might be a bug if it happens. Would be it be possible to initialise the stage on construction, just not show it? Then we don't have to check for null everywhere. And sometimes the null checks may not communicate the right intent, if something cannot possibly be null at that point.",suggestion @Override public void clear() throws Exception {,missing braces,"We don't use braces ({}) for such simple one-line statements, please remove them.",It looks like user will see the 'ask user' message.,"Might be nice to move dialog.setOnCancelListener(cancelListener) to finalizeView, then you don't need to override setOnCancelListener in CustomViewAlertDialog. Shouldn't need a null check, looking at the implementation of setOnCancelListener.","I think can just be ""isCancellable""",This can be simplified as follows if(refresh != null) { refresh.cancel(); },simplify this with one statement: submitConfirm.setClickable(!visibility);
"public void queryFile1Contributors() { final IFileHistory history = historyProvider.getFileHistoryFor(iFile1, IFileHistoryProvider.NONE, new NullProgressMonitor()); assertNotNull(history); final IFileRevision[] revisions = history.getFileRevisions(); IFileRevision branchFileRevision1 = null; IFileRevision masterFileRevision3 = null; IFileRevision masterFileRevision1 = null; for (IFileRevision revision : revisions) { final String revisionId = revision.getContentIdentifier(); if (branchCommit1.getName().equals(revisionId)) { branchFileRevision1 = revision; } else if (masterCommit3.getName().equals(revisionId)) { masterFileRevision3 = revision; } else if (masterCommit1.getName().equals(revisionId)) { masterFileRevision1 = revision; } } assertNotNull(branchFileRevision1); assertNotNull(masterFileRevision3); assertNotNull(masterFileRevision1); final IFileRevision[] branchCommit1Parents = history.getContributors(branchFileRevision1); assertEquals(1, branchCommit1Parents.length); assertRevisionMatchCommit(branchCommit1Parents[0], masterCommit1); final IFileRevision[] masterCommit3Parents = history .getContributors(masterFileRevision3); assertEquals(1, masterCommit3Parents.length); assertRevisionMatchCommit(masterCommit3Parents[0], masterCommit1); final IFileRevision[] masterCommit1Parents = history .getContributors(masterFileRevision1); assertEquals(0, masterCommit1Parents.length); }","we don't use braces around single line blocks, many more occurrences in this patch",Remove this?,Usually we write this as if(!29) { return; },This is breaking the pre 2.9 tests. We could just check that the string matches up to the \n.,We should probably check this in the client.,"Or even simpler: java Iterables.transform(branches, from -> Util.fixNull(from.getName())));","Switch arguments, expected comes first for assertEquals.",assertThat(result).hasSize(1);,assertEquals,"Instead of duplicating the lines, can we abstract it to a method and call twice?","Use a shorter version of assertion to increase readability: assertNotEquals(branchAfterImport.baseTimestamp(), branchAfterImport.headTimestamp())."
"protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); finishIfNotRoot(); if (savedInstanceState != null) { wasExternal = savedInstanceState.getBoolean(""was_external""); } ACRAUtil.registerAppData(); uiController = new HomeActivityUIController(this); uiController.setupUI(); }","this used to bail after this call if it wasn't the root, does returning v. not returning from onCreate() in that case affect anything?",If you set wasExternal here then remove it from processFromExternalLaunch,"Would you mind actually leaving this logic the way it was? I know you don't like this pattern in general, but in scenarios like this where it's really important that no code be called after this line if it returns true, it feels like it will be much easier for someone in the future to accidentally add code after this if statement that messes that up.","Reusing the site picker layout here is likely to cause problems down the road. We could easily add something to the site picker layout that wouldn't make sense here. Likewise for reusing the site picker adapter since it was intended for use with the site picker. Perhaps a better approach would be to use the site picker activity itself, and have it hide features (like search) that aren't needed here?",call super,could you log some message here to indicate the restart cmd is not supported,Please rename the xml file to preferences_notifications (plural). I think that reads a bit better. The Java class name is fine as-is,"Please add spaces between if and (, as well as between ) and {. I want to get this style consistent throughout the project. Same with all other if statements.","implement a trackEvent(event)that calls into trackEvent(event, null, null) instead","The double 'startActivity' call isn't needed, right?",Is there reason behind how you access this wrt to property or accessor function? Perhaps we should change all these uses to getters/setters?
"public void testCheckoutExistingBranch() throws Exception { Git git = new Git(db); writeTrashFile(""a"", ""Hello world a""); git.add().addFilepattern(""."").call(); git.commit().setMessage(""commit file a"").call(); git.branchCreate().setName(""branch_1"").call(); git.rm().addFilepattern(""a"").call(); FileUtils.mkdirs(new File(db.getWorkTree(), ""a"")); writeTrashFile(""a/b"", ""Hello world b""); git.add().addFilepattern(""a"").call(); git.commit().setMessage(""commit folder a"").call(); git.rm().addFilepattern(""a"").call(); writeTrashFile(""a"", ""New Hello world a""); git.add().addFilepattern(""."").call(); assertEquals( ""error: Your local changes to the following files would be overwritten by checkout:"", execute(""git checkout branch_1"")); }",don't you want to add a/b?,I would add a check that the resulting commit has one parent. That's an important fix.,initial commit is already created in setup() method,why is it called 'symlinkA' . This test doesn't create symlinks. I took over this test into a bugfix commit which is now a predecessor of this change. There I changed this variable name to fileA,wrong order of parameters,Why do you create this file? It's not added to the initial commit.,"I suggest to remove the setName(""master"") here and in nearly all the other tests. Whenever you want to checkout HEAD then git.checkout.setStartPoint(Constants.HEAD)... is sufficient and a further setName() is redundant and not needed. Only exception are tests where you want to checkout something different than HEAD.",use try-with-resource to avoid warning,You should check for entries: - exisiting in HEAD but missing in index (files where you already executed 'git rm' but have not comitted that) - symbolic links - submodules Even if we don't support all the bells and whistles of native git's ls-files we should not silently ignore links and submodules.,JUnit has expected the left and actual to the right. Please swap to avoid confusion when debugging,Assert the name of the conflicted file too. Here and elsewhere.
"private String formRevertMessage(RevertResult revertResult) { StringBuilder message = new StringBuilder(); if (revertResult.getNewHead() != null) { message.append(constant.revertedNewHead(revertResult.getNewHead())); } List<String> commits = revertResult.getRevertedCommits(); if (commits != null && commits.size() > 0) { StringBuilder revertedCommits = new StringBuilder(); for (String commit : commits) { revertedCommits.append("" ""); revertedCommits.append(commit); } message.append( revertedCommits.length() > 0 ? "" "" + constant.revertedCommits(revertedCommits.toString()) : ""\n""); } return message.toString(); }",To me it would be a bit clearer to use append chain here.,This is calculating the character count in each iteration. Would it be better to calculate the required size in advance?,e.g. those names instead of a and b :),style nit: no braces around single line block,"We could grab the SshInfo object and if its got no hosts, there is no SSH available and thus HTTP shoudl be used. The SshInfo object should be used anyway to format the port number correctly. The port isn't always 29418.",Strange... the JDT UI settings in our projects should remove trailing whitespace. Please remove.,Please change to !message.trim().isEmpty()) {,Could we extract this logic into a separate class? I'm worried that the BuildView is doing quite a few things already.,"Should this be ""Upstream Committers""? Also, it might be good to move this to a Messages.properties file so it can be translated.",Needs way better name. Static?,Cuddle catch with the closing curly on the prior line
"public static void init(Context context, String appDefinedUserAgent) { String appId = ""unknown""; try { PackageInfo pi = context.getPackageManager().getPackageInfo(context.getPackageName(), 0); appId = pi.packageName; } catch (Exception ignore) { } String userAgent = ""Unknown""; try { StringBuilder sb = new StringBuilder(); sb.append(""RealmJava/""); sb.append(BuildConfig.VERSION_NAME); sb.append("" (""); sb.append(Util.isEmptyString(Build.DEVICE) ? ""unknown-device"" : Build.DEVICE); sb.append("", ""); sb.append(Util.isEmptyString(Build.MODEL) ? ""unknown-model"" : Build.MODEL); sb.append("", v""); sb.append(Build.VERSION.SDK_INT); sb.append("")""); if (!appDefinedUserAgent.isEmpty()) { sb.append("" ""); sb.append(appDefinedUserAgent); } userAgent = sb.toString(); } catch (Exception e) { RealmLog.warn(""Constructing User-Agent description failed."", e); } if (SyncManager.Debug.separatedDirForSyncManager) { try { File dir = File.createTempFile(""remote_sync_"", ""_"" + android.os.Process.myPid(), context.getFilesDir()); if (!dir.delete()) { throw new IllegalStateException(String.format(Locale.US, ""Temp file '%s' cannot be deleted."", dir.getPath())); } if (!dir.mkdir()) { throw new IllegalStateException(String.format(Locale.US, ""Directory '%s' for SyncManager cannot be created. "", dir.getPath())); } SyncManager.nativeInitializeSyncManager(dir.getPath(), userAgent); } catch (IOException e) { throw new IllegalStateException(e); } } else { SyncManager.nativeInitializeSyncManager(context.getFilesDir().getPath(), userAgent); } UserStore userStore = new RealmFileUserStore(); SyncManager.init(appId, userAgent, userStore); }","use an overload or varargs to make this parameter optional, so: 1- you don't break current API 2- don't force the user to think about this parameter (especially in the context of non sync)",This should stay as a /. User agents are usually in the form software/version,Should log a warning here,Use Constants.TAG,This look similar to cleanUpStagedAndActiveSession method is there a reason to have different paths?,"If the app is opened for the first time, shouldn't there be a deterministic value for previousVersionCode?",final,"Pattern.compile() is normally meant to compile a pattern once, and then re-use it. If you don't do that you can just define a Matcher directly.",the variable name is still sdk16. It could be confusing,suggestion /* package */ ApplicationInfo getAppInfo() {,"> 0.0.0.0 [](start = 35, length = 7) can you put N/A? #Closed"
"private List<StoragePool> searchStoragePool() { Optional<Version> optionalVersion = Config.<HashSet<Version>> getValue(ConfigValues.SupportedClusterLevels).stream() .max(Comparator.naturalOrder()); List<StoragePool> dataCenters = genericSearch(storagePoolDao, true); optionalVersion.ifPresent( version -> dataCenters.forEach( dataCenter -> { dataCenter.setStoragePoolCompatibilityLevelUpgradeNeeded( version.compareTo(dataCenter.getCompatibilityVersion()) > 0); dataCenter.setMacPoolId(dcSingleMacPoolFinder.find(dataCenter.getId())); } )); return dataCenters; }","I believe it would be easier to do check !ifPresent and skip rest, instead of creating that first lambda. if you like 2 lambdas approach instead of one if and one lambda, then fine, but extract method to contain second lambda, because lambda in lambda ... that's like watching Inception again, and nobody should be forced to watch that...","from discussion below: can we use imperative statements here? I find this difficult to parse (I read the filter as a top-level thing that rejects versions that were unfriendly, when that's not the case).","I really want to see toString() within these classes, even for debug, calling all these functions each time is something that should be avoided.",Better to use List<Version> versions = ...,"I guess snapshotting right now is cheap since there aren't actually going to be events, but this could lead to unintended consequences later on. It seems safer to return Optional.of(FAKE)? - you still take a snapshot when there's a leader election, but that's relatively uncommon",This should be getDelegate().getLowestClusterHBaseVersion(),I still don't see why we need the 'if..else' here? both cases are the same,Shouldnt this be <= ? Is it possible you haven't pulled latest changes? I think this was changed to < 2_12_0 but <= 2_11_0 would be equivalent (and maintain the appropriate value of MAXIMUM_SUPPORTED_VERSION),"I don't think that's not the right place for this. I see two options: 1. to validate the custom-compatibility version in CompatibilityVersionUtils#getEffective instead. 2. not to validate it at this point, set what could be an incorrect value, and rely on the validation in te 'validate' method. I would go with #2 - there's no point in validating something just to put another value (which is also incorrect - if I asked for a VM with CCV 5.7, I expect to get this compatibility or an error if that's invalid).",Should this return null if version is not a valid OSGI version?,Can we make this private?
"public boolean save(final Tuple<String, LogicalPlan> tuple){ final LogicalPlan plan = tuple.getValue(); final String queryId = tuple.getKey(); final File storedPlanFile= new File(planFolderPath + queryId + "".plan""); if (!storedPlanFile.exists()) { final DataFileWriter<LogicalPlan> dataFileWriter = new DataFileWriter<LogicalPlan>(datumWriter); try { dataFileWriter.create(plan.getSchema(), storedPlanFile); dataFileWriter.append(plan); dataFileWriter.close(); return true; } catch (final Exception e) { e.printStackTrace(); } } return false; }","File(planStorePath, queryId + "".plan"")",throws IOException,Maybe it would be good to create a utility class for the client messages.,Important. Deleting this runtime exception XStreamException will remove the actual filename from the stacktrace message when a user has a bug in his solver configuration. That will leave the user clueless (= not good).,Wired Path,It would be good to delete the stored files if the folder exists,Why do you create directory here?,"If the first orchestrator throws an exception when closing, the second one will never get closed. Please use a closer instead; see org.hibernate.search.backend.elasticsearch.impl.ElasticsearchBackendImpl#close for an example.",s/txSession/transactionSession conver lambda to { .. } form,"If you did this in the reverse order, you would prevent races... so blindly delete and then check if it still exists.",Why are we catching this and just logging it for now?
"public void onMessage(NodeRegistrationContainerReport nodeRegistrationContainerReport, EventPublisher publisher) { if (chillModeManager.getInChillMode()) { if (validate()) { chillModeManager.validateChillModeExitRules(publisher); return; } } else { return; } process(nodeRegistrationContainerReport); if(chillModeManager.getInChillMode()) { SCMChillModeManager.getLogger().info( ""SCM in chill mode. {} DataNodes registered, {} required."", registeredDns, requiredDns); } if (validate()) { chillModeManager.validateChillModeExitRules(publisher); return; } }",We should process data from this report before validating again.,"Please combine the 3 if statements to avoid nesting:  if (!typeToDMLOperationMapping.containsKey(typeCheck) && !isProperESAPICheckForDML(typeCheck, crudMethod) && !isWithSecurityEnforced(node)) { ...",Could you please use anyMatch() here and remove negation? I think it would improve readability :),"So, here I guess we could update a dropwizard Metrics instance for the event rate? That looks fairly simple.","This is a reason why I got 2 receivers.. The variant information is added to PushMessageInformation in the MetricCollector#updateExistingMetric: <LINK_0> Since it is already added in the NotificationDispatcher, it re-adds ""existing"" variant metric. By removing this line it starts to work correctly",maybe put this in else {} ? Not very important because the messages will be removed in exit() anyway,Do you want to consider the data stall of VPN?,why these null initializations required? the same for those in the other constructors,isn't this redundant?,You can use if (event.getDMContext() instanceof IContainerDMContext) to know if you are dealing with a container or a thread.,doc
"protected int doWork() { initializeAggregationState(); IOUtil.assertFileIsReadable(INPUT); IOUtil.assertFilesAreReadable(INTERVALS); final int returnValue; if ( INTERVAL_ITERATOR ) { returnValue = processDataIntervalIteration(); } else { returnValue = processDataNormalIteration(); } if (returnValue != 0) { return returnValue; } log.info(""Iteration complete, generating metric files""); aggregatorList.forEach(this::writeMetricsFileForAggregator); log.info(String.format(""Examined %d loci, Processed %d loci, Skipped %d loci.\n"" + ""Computation took %d seconds."", nTotalLoci, nProcessedLoci, nSkippedLoci, progressLogger.getElapsedSeconds())); return returnValue; }","at this point returnValue==0, so why change?",format across lines  if (VCF != null) { ... },metricsA and metricsB are initialized but never used. It looks like they can be deleted.,"As before, using metrics.values() would be better here since the entry's key isn't used.","you should yield here (return). Operator shouldn't do a ton of work within single call, otherwise a query might be ""unkillable""",Long ... = null -> long ... = 0;,point data are held in interpolatedStates? That is confusing.,"This is common in the code base, and I dislike it. size() == 0 -> isEmpty() You cannot assume the way the List operator implements size() and may be a huge cost (linear and not constant time).",could be simply if (reAggregationFlag || (aggregationFlag && !rawService.getStatusAgg(...))),${result} and ${summary} need converted to Java,same here with being able to get rid of nesting of else
"private void setExecutionEnvironment(TargetPlatformConfiguration result, Xpp3Dom configuration) { String value = getStringValue(configuration.getChild(""executionEnvironment"")); if (value == null) { return; } if (value.startsWith(""?"")) { throw new RuntimeException( ""The target-platform-configuration parameter <executionEnvironment> must not start with a '?'. Use <defaultExecutionEnvironment> without a leading '?' instead.""); } try { ExecutionEnvironmentUtils.getExecutionEnvironment(value); } catch (UnknownEnvironmentException e) { throw new RuntimeException(""Invalid execution environment profile name "" + value); } result.setExecutionEnvironment(value); }","We don't need this check. Even if ""?"" is used somewhere, which I doubt, UnknownEnvironmentException be self-exlanatory enough for somebody to investigate and fix it.","Can be simplified as: return Strings.isNullOrEmpty(valueInEnvironment)? getPropertyValue(properties, defaultValue, property) : valueInEnvironment;","I think it would be better to not use a runtime exception, as this will kill the Bazel server. Prefer an AbruptExitException or similar to provide a user friendly error.",use the constants defined above,"Is it really safe to try to obtain a property from this container callback, which is really call earlier in the application lifecycle?",Minor: Should blank envName also use the default env? (This would be consistent with user.),"Braces are correct set as you double encode the expression. It is only moved code but can be fixed to java if (property.getValue() == null || property.getValue().equals("""")) { .... }","yes, this is what I mean. LGTM","what if my value is "" "" ? should use trim",Variable with constant like name.,Is this cast safe? Shouldn't it be (Boolean) and check for null?
