code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -822,9 +822,7 @@ public class GlueHiveMetastore private static List<String> buildPartitionNames(List<Column> partitionColumns, List<Partition> partitions) { - return partitions.stream() - .map(partition -> makePartitionName(partitionColumns, partition.getValues())) - .collect(toList()); + return mappedCopy(partitions, partition -> makePartitionName(partitionColumns, partition.getValues())); } /** ","We could keep this as `toImmutableList()`. Moving away from streams simply to pre-size the output list, in code that's already doing expensive RPC calls, is a hard sell from a code readability standpoint.","This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.",Is this required on every element? I'd rather trigger this only if we set / remove a hold.,We could check for COMMIT_AT_LEAST_ONCE explicitly.,This type had been incorrect,I think that at least we should create an issue to be able to serialize Cursor without loading everything into memory at the same time.,"what about this block, should we refactor at the same time?",This cleanup should have gone in a separate commit.,"This requires data publishers to be of type SingleTaskDataPublisher. If any user is already using a DataPublisher that is not of this type, Gobblin would fail.","We shouldn't use request stack here, because it makes the feature not fully compliant with GraphQL, and create a hard dependency to Symfony (we want to support Laravel and maybe PSR-7 at some point).",@agramfort I like this better since it's a separate issue from preloading. WDYT? cc @dengemann
"@@ -69,7 +69,7 @@ public class PluginSubtypeMarker extends AbstractProcessor { try { write(e); } catch (IOException x) { - processingEnv.getMessager().printMessage(Kind.ERROR, Functions.printThrowable(x), e); + processingEnv.getMessager().printMessage(Diagnostic.Kind.ERROR, Functions.printThrowable(x), e); } } } ",Not to be confused with `hudson.util.FormValidation.Kind`.,why is this required? the cache already contains the subject (via `Cache.withSubject()`),Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,"This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.",Can you describe this change?,added: stop loop on exception,Or remove status :-),"I think it's better to have the different classes each have their own loggers, rather than having them all share the `Migrations.class` logger. By having different loggers, users can more easily filter logs and can also configure different log levels for the different loggers. I assume your motivation for switching to a shared logger was so that the execution time would be logged by the same logger as the other messages from the command execution itself? I don't have a great solution but one option could be to have each command implement a simple `getLogger()` method, which we can then call here.","Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).",I'd be nice to indent this line.,"Do either LocalName or NamespaceURI have side-effects, e.g. advancing the reader, throwing exceptions if something couldn't be parsed, etc.?"
"@@ -100,6 +100,11 @@ class Api < Roda render_with_games end + r.on 'title', String do |title| + request.params['title'] = title + render(pin: request.params['pin'], games: Game.home_games(user, **request.params).map(&:to_h)) + end + r.on 'game', Integer do |id| halt(404, 'Game not found') unless (game = Game[id]) ",why do you do this?,Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,I would change this date to the actual date this will hit production.,Trailing whitespace detected.,Is this named correctly?,"Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",Metrics/LineLength: Line is too long. [122/120],"so one thing to note is that avialble_hex should return an array of edges, what you have now is a boolean which is hacky and sort of works, but is not consistent with how this method is used elsewhere",Isn't `admin` fabricated earlier?,Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Remove the entire condition.
"@@ -394,6 +394,14 @@ def _perform_kumascript_request(request, response_headers, document_locale, response_headers['X-Kumascript-Caching'] = ( '200 OK, Age: %s' % resp.headers.get('age', 0)) + # We defer bleach sanitation of kumascript content all the way + # through editing, source display, and raw output. But, we still + # want sanitation, so it finally gets picked up here. + resp_body = bleach.clean( + resp_body, attributes=ALLOWED_ATTRIBUTES, tags=ALLOWED_TAGS, + strip_comments=False + ) + # Cache the request for conditional GET, but use the max_age for # the cache timeout here too. cache.set_many({ ",This is to sanitize the HTML in the EJS templates?,Standards: Please add braces to this `else`.,and this one?,"I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?",Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,"rather than relying on the metabolism behavior to check that it doesnt 'overmetabolize', shouldnt metabolizable/liver just check how much is returned and clamp it appropriately? i still think that available reagent amount should be passed in for stuff like chemicals that scale their power based off of reagent quantity, but i dont think that this is something that the behaviors should have to worry about handling",What is unsafe about the two methods below? Can these suppressions (and thus the RUC on the ctor) be removed on this class?,I'll update docs to match this.,Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,I think there is a problem here: Doc info eagerly reads `location.href` and never reads it again after.,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily
"@@ -82,7 +82,7 @@ class MeshMovingTestCase(KratosUnittest.TestCase): MESH_VELOCITY_X, MESH_VELOCITY_Y, MESH_VELOCITY_Z], - output_file_name : \+result_file_name+\, + output_file_name : \+result_file_name.replace(\\, \\\\)+\, model_part_name : Probe_1, time_frequency : 0.1, use_node_coordinates : true ","ouch sorry guys this is my bad, I didn't know how to do this in a portable way :/ Would you say this is a good solution?","Hmm, reinit is called somewhere else as well, but reinited = 1 is only set here. probably io_retried is clearer here. Or I miss sth?",Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,"/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.",use lower case? `Type` -> `type`,This must be renamed as soon as LibraryUI introduces class with identical name `SearchCategory`.,@mjkkirschner is this an API break too?,Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,"Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).","wow, we must have other not compiled code hidden by conditional compilation.",I'm not sure I like the name of this key here...
"@@ -279,11 +279,16 @@ public class Task implements Runnable { @SuppressWarnings(unchecked) Class<? extends DataPublisher> dataPublisherClass = (Class<? extends DataPublisher>) Class.forName( this.taskState.getProp(ConfigurationKeys.DATA_PUBLISHER_TYPE, ConfigurationKeys.DEFAULT_DATA_PUBLISHER_TYPE)); - DataPublisher publisher = closer.register(DataPublisher.getInstance(dataPublisherClass, this.taskState)); + SingleTaskDataPublisher publisher = + closer.register(SingleTaskDataPublisher.getInstance(dataPublisherClass, this.taskState)); LOG.info(Publishing data from task  + this.taskId); publisher.publish(this.taskState); + } catch (IOException e) { + throw closer.rethrow(e); } catch (Throwable t) { + LOG.error(String.format(To publish data in task, the publisher class (%s) must extend %s, + ConfigurationKeys.DATA_PUBLISHER_TYPE, SingleTaskDataPublisher.class.getSimpleName()), t); throw closer.rethrow(t); } finally { closer.close(); ","This requires data publishers to be of type SingleTaskDataPublisher. If any user is already using a DataPublisher that is not of this type, Gobblin would fail.",I think that at least we should create an issue to be able to serialize Cursor without loading everything into memory at the same time.,We could check for COMMIT_AT_LEAST_ONCE explicitly.,You could even have gone further by loading only once the quality profile because currently : - It's loaded by projectAssociationFinder.getProfileKey - It's loaded again by profileProjectOperations.addProject But that could be part of another refactoring,"I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another.",Can you explain why this change is not present in master and 10.10?,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily,Please also change the config property name in conf/aws/application.conf,"Hi, What do you think of extracting this nested try to a separate method?",Is this required on every element? I'd rather trigger this only if we set / remove a hold.,"I can understand the sequence size being configurable when you're using the dummy decoder, but does it make sense to override it when using a real decoder? IMO, the code should only allow the `--seq` option to be set when `-m_de` is unspecified, and otherwise derive the sequence size from the decoder's input shape."
"@@ -49,6 +49,8 @@ def sanitize(x: Any) -> Any: # pylint: disable=invalid-name,too-many-return-sta elif isinstance(x, (list, tuple)): # Lists and Tuples need their values sanitized return [sanitize(x_i) for x_i in x] + elif isinstance(x, type(None)): + return None else: raise ValueError(cannot sanitize {} of type {}.format(x, type(x))) ",Would `elif x is None` work?,This should actually be `object`.,Do we get any benefit from only putting `type: ignore` for `SSL` if there is a stub for `crypto`?,"You'll also need to add this to `predict_entailment` in the model, I think.","What do we gain from having this function? It doesn't do any additional logic. Also, we already have a function with the same name for checkout.","We could keep this as `toImmutableList()`. Moving away from streams simply to pre-size the output list, in code that's already doing expensive RPC calls, is a hard sell from a code readability standpoint.",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,@agramfort I like this better since it's a separate issue from preloading. WDYT? cc @dengemann,"Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None.",A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,The second argument shouldn't be `None` -- it should be an empty list if there are no arguments.
"@@ -1,5 +1,5 @@ # -*- encoding : utf-8 -*- -class RemoveDefaultValueFromRequestCreatedAtAndRequestUpdatedAtOnRequestSummary < !rails5? ? ActiveRecord::Migration : ActiveRecord::Migration[4.2] # 4.1 +class RemoveDefaultValueFromRequestCreatedAtAndRequestUpdatedAtOnRequestSummary < ActiveRecord::Migration[4.2] # 4.1 def up change_column_default :request_summaries, :request_created_at, nil change_column_default :request_summaries, :request_updated_at, nil ",Line is too long. [117/80],You'll need another blank line after this to get the flake8 and isort checks to pass.,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",@mjkkirschner is this an API break too?,"ouch sorry guys this is my bad, I didn't know how to do this in a portable way :/ Would you say this is a good solution?","_I think_ this is the correct way to freeze this array, but I'm open to any suggestions to improve it (or fix it altogether if I'm not even close to how it should be   )",Trailing whitespace detected.,why do you do this?,Metrics/LineLength: Line is too long. [122/120],This must be renamed as soon as LibraryUI introduces class with identical name `SearchCategory`.,"so one thing to note is that avialble_hex should return an array of edges, what you have now is a boolean which is hacky and sort of works, but is not consistent with how this method is used elsewhere"
"@@ -359,7 +359,7 @@ namespace System.Xml.Serialization _writer.Write(if (type == typeof(); _writer.Write(CodeIdentifier.GetCSharpName(type)); _writer.Write()) return new ); - _writer.Write((string)serializers[xmlMappings[i].Key]); + _writer.Write((string)serializers[xmlMappings[i].Key!]!); _writer.WriteLine(();); } } ","At line 331, you do `(string?)` and here you do `!`? Maybe both are fine, just something I noticed. Not sure if it needs to be changed.","Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).","Do either LocalName or NamespaceURI have side-effects, e.g. advancing the reader, throwing exceptions if something couldn't be parsed, etc.?",This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp,"wow, we must have other not compiled code hidden by conditional compilation.",why is this required? the cache already contains the subject (via `Cache.withSubject()`),`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,added: stop loop on exception,"it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",we should assert thet the error message is meaningful here,"It's really hard to follow this, why don't you just simply allocate per-RDG used domain bitmap for all groups at the very beginning (Just like what we did for other bitmaps)?"
"@@ -1,9 +1,15 @@ 'use strict'; angular.module('<%=angularAppName%>') - .controller('HomeController', function ($scope, Principal) { + .controller('HomeController', function ($scope, Principal, $state, LoginService) { Principal.identity().then(function(account) { $scope.account = account; $scope.isAuthenticated = Principal.isAuthenticated; }); + + $scope.login = LoginService.open; + + $scope.register = function () { + $state.go('register'); + }; }); ","why is this required, register will still work as normal link??",shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,"I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?",Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,I think there is a problem here: Doc info eagerly reads `location.href` and never reads it again after.,Please put the `Trim` inside `FoldToASCII`,nit: rename `eventMsg` to `actualMsg`,"You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.","We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`","should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why"
"@@ -47,10 +47,15 @@ def is_optimizer_op(op): class CollectiveHelper(object): - def __init__(self, role_maker, nrings=1, wait_port='6174'): + def __init__(self, + role_maker, + nrings=1, + wait_port='6174', + use_pipeline=False): self.nrings = nrings self.wait_port = wait_port self.role_maker = role_maker + self.use_pipeline = use_pipeline def update_startup_program(self, startup_program=None): self.startup_program = startup_program ","Create a new `PipelineHelper` to do compile, which could inherited from `CollectiveHelper`. As `PipelineHelper` is specific for pipeline, it could be put into corresponding meta optimizer.",Why no type annotations here?,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.","Here it seems to me that it should be the other way around. If the `state` is `UNKNOWN` then it should be added to `unknown_nodes` and if `REACHABLE` to `online_nodes`, right?",I'm not sure I like the name of this key here...,I would consider deprecating this method to avoid having 2 (inconsistant) ways of computing the rank from raw data.,use lower case? `Type` -> `type`,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,"Maybe for the variable access we should provide access to the structure? Like if it is a list of items, it should be a list of items, not always a string that they will need to parse? I also understand the reason for always a string, to resemble the native env-vars, just a question."
"@@ -167,7 +167,7 @@ func NewClients(cfg *common.Config) ([]Connection, error) { } if proxyURL := config.Transport.Proxy.URL; proxyURL != nil { - logp.Info(using proxy URL: %s, proxyURL) + logp.Info(using proxy URL: %s, proxyURL.URI().String()) } params := config.Params ",we already implement `String` on proxyURL. No need to change that line.,not needed because it's not a pointer on a slice.,can we renamed the field itself also to data? Otherwise we have inception below :-),I think a better place for this would be inside of `broadcaster#Start()`,nit: `firehoseLogHandler` vs. `firehoseMiddleware` looks like a naming inconsistency? (`log` is not used anywhere else).,@danawillow what was the plan with `address` and `network_ip`?,"Hmm, this will yield an unhelpful message, if there are Seeds that are matching the `seedSelector` of the Shoot, but not the one of the CloudProfile. I.e. it will say none out of the <n> seeds has the matching labels required by seed selector of 'Shoot' although, all Seeds might actually match the Shoot's selector. Can you evaluate both selectors individually and then combine the filtered set of Seeds here to be able to give a more helpful error message?","This had been non-fatal since #302, but I don't see any discussion there about why it was non-fatal then.","- As discussed have added type `chef-server` but it subject to change. - At present, it's required to add validation for admin `key` only.","@rhatdan question, does the first docker here need to be capped?",@smarterclayton should this inform the routing config subdomain or leave that default as is?
"@@ -47,8 +47,8 @@ Menu.prototype._init = function () { this.delegate = delegate } -Menu.prototype.popup = function (options) { - if (options == null || typeof options !== 'object') { +Menu.prototype.popup = function (options = {}) { + if (typeof options !== 'object') { throw new TypeError('Options must be an object') } let {window, x, y, positioningItem, callback} = options ","We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`",Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,Remove the cast,"why is this required, register will still work as normal link??",Forgot to pass `params` to `fetchAccounts` here ),Is there any change in the way the plugins consume handlebars3 now? Do plugin developers need to do any change? or are the plugins going to stop working because of that or trigger a 404 in the browser console?,Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),"I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,"`#warn` won't give us the call stack, this has to be an `#error`.","should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why"
"@@ -18,3 +18,13 @@ class ProductErrorCode(Enum): VARIANT_NO_DIGITAL_CONTENT = variant_no_digital_content CANNOT_MANAGE_PRODUCT_WITHOUT_VARIANT = cannot_manage_product_without_variant PRODUCT_NOT_ASSIGNED_TO_CHANNEL = product_not_assigned_to_channel + + +class CollectionErrorCode(Enum): + DUPLICATED_INPUT_ITEM = duplicated_input_item + GRAPHQL_ERROR = graphql_error + INVALID = invalid + NOT_FOUND = not_found + REQUIRED = required + UNIQUE = unique + CANNOT_MANAGE_PRODUCT_WITHOUT_VARIANT = cannot_manage_product_without_variant ",Do you use this error code somewhere? It doesn't sound like an error code for collection.,The `TopTags` at the beginning of the file is now unused and can be removed as well.,"this should also be done for other properties (conflicts, provides and replaces are also package links)",I think this can be done via `get_language_info` `i18n` templatetag,"Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",Avoid variables with short names like $b. Configured minimum length is 3.,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.",fixes missing return in previous PR,"Here we import with alphabetical order, so please put this line after CallTransformer",I think you'd better move this class into proper one. It's used in binding method only.,@garyli1019 : Is this one of the places where we are missing the cleanup of resources ?
"@@ -1090,6 +1090,14 @@ Colorblind5 = Colorblind8[:5] Colorblind4 = Colorblind8[:4] Colorblind3 = Colorblind8[:3] +# Bokeh palette created from colors of shutter logo +BokehPalette7 = ('#EC1557', '#F05223', '#F6A91B', '#A5CD39', '#20B254', '#00AAAE', '#892889') +BokehPalette6 = BokehPalette7[:6] +BokehPalette5 = BokehPalette7[:5] +BokehPalette4 = BokehPalette7[:4] +BokehPalette3 = BokehPalette7[:3] + + YlGn = { 3: YlGn3, 4: YlGn4, 5: YlGn5, 6: YlGn6, 7: YlGn7, 8: YlGn8, 9: YlGn9 } YlGnBu = { 3: YlGnBu3, 4: YlGnBu4, 5: YlGnBu5, 6: YlGnBu6, 7: YlGnBu7, 8: YlGnBu8, 9: YlGnBu9 } GnBu = { 3: GnBu3, 4: GnBu4, 5: GnBu5, 6: GnBu6, 7: GnBu7, 8: GnBu8, 9: GnBu9 } ","I think I'd prefer just `Bokeh` since everything in here is a palette, `BokehPalette` seems a bit redundant",Avoid variables with short names like $b. Configured minimum length is 3.,we never use np.testing outside of tests. Also shape are tuples so == works fine.,I think this can be done via `get_language_info` `i18n` templatetag,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",Please put the `Trim` inside `FoldToASCII`,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",Is this the group we wanted enabled by default?,"we call cities + towns . size a lot, maybe make a helper method on tiles","@hyles-lineata, what's this marker for?",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?
"@@ -24,10 +24,9 @@ class StrConv(NodeVisitor[str]): def __init__(self, show_ids: bool = False) -> None: self.show_ids = show_ids + self.id_mapper = None # type: IdMapper if show_ids: self.id_mapper = IdMapper() - else: - self.id_mapper = None def get_id(self, o: object) -> int: return self.id_mapper.id(o) ","Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None.",The second argument shouldn't be `None` -- it should be an empty list if there are no arguments.,Is this also going to be true for the real version of fine-grained?,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",This should actually be `object`.,Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,"Maybe for the variable access we should provide access to the structure? Like if it is a list of items, it should be a list of items, not always a string that they will need to parse? I also understand the reason for always a string, to resemble the native env-vars, just a question.",Where are the descriptions?  ,"You'll also need to add this to `predict_entailment` in the model, I think.","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",I think this can be done via `get_language_info` `i18n` templatetag
"@@ -277,7 +277,7 @@ public final class LogoutManagerImpl implements LogoutManager { * @param url The url to send the message to * @param message Message to send to the url */ - public LogoutHttpMessage(final URL url, final String message) { + LogoutHttpMessage(final URL url, final String message) { super(url, message, LogoutManagerImpl.this.asynchronous); setContentType(MediaType.APPLICATION_FORM_URLENCODED_VALUE); } ",Why removing the `public` keyword?,"Why `@protected`? Why should this be overridden? Trailing underscore means `@private`, so would have to be removed.",Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,Please don't include general cleanup in otherwise unrelated files in your PR.,"There are methods in IUIContext, no?","should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,Remove the cast,No need to add this since `EventListenerManager` doesn't have any `@Managed` annotations.,"`#warn` won't give us the call stack, this has to be an `#error`."
"@@ -263,10 +263,7 @@ define([ op = ast.operator; left = createRuntimeAst(expression, ast.left); right = createRuntimeAst(expression, ast.right); - if (op === '+' || op === '-' || op === '*' || - op === '/' || op === '%' || op === '===' || - op === '!==' || op === '>' || op === '>=' || - op === '<' || op === '<=') { + if (binaryOperators.indexOf(op) > -1) { node = new Node(ExpressionNodeType.BINARY, op, left, right); } else { //>>includeStart('debug', pragmas.debug); ","This may have hurt compiling performance, which will be important for the responsive of a UI generating styles. I don't know for sure so we can see what a profile looks like later; at the least, we can order the linear search so the most common operators are first.",fmi: did directly casting to `S` not work?,"We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`",`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,"Without being able to reproduce this, this is likely enough. Ideally, if we can run this code on an impacted site and confirm it isn't the `$plugins` that is a problematic. (I don't see how, but I don't trust myself).",Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,nit: rename `eventMsg` to `actualMsg`,"it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",Please also change the config property name in conf/aws/application.conf,"why is this required, register will still work as normal link??",shouldnt this be `$localStorage.authenticationToken` ? @cicoub13
"@@ -664,6 +664,8 @@ public class RegisterMinionActionTest extends JMockBaseTestCaseWithUser { will(returnValue(Optional.of(MINION_ID))); allowing(saltServiceMock).getMachineId(MINION_ID); will(returnValue(Optional.of(MACHINE_ID))); + allowing(saltServiceMock).getGrains(with(any(String.class)), with(any(TypeToken.class)),with(any(String[].class))); + will(returnValue(Optional.of(new MinionStartupGrains(Optional.of(MACHINE_ID), true)))); allowing(saltServiceMock).syncGrains(with(any(MinionList.class))); allowing(saltServiceMock).syncModules(with(any(MinionList.class))); allowing(saltServiceMock).getGrains(MINION_ID); ","Indentation seems off here and in other places in this file, please double check them all.","Nice catch, can we fix the indentation ? And there is another PR same with this, can we close that ?",idToken is used in getLogoutInformation method,"At line 331, you do `(string?)` and here you do `!`? Maybe both are fine, just something I noticed. Not sure if it needs to be changed.",we should assert thet the error message is meaningful here,"I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?",This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp,`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,I think there is a problem here: Doc info eagerly reads `location.href` and never reads it again after.,I wonder if this should really be an octet_string instead of an octet_ptr?,"why is this required, register will still work as normal link??"
"@@ -888,8 +888,12 @@ int capi_rsa_sign(int dtype, const unsigned char *m, unsigned int m_len, /* Now cleanup */ err: + if (hash) CryptDestroyHash(hash); + if (hprov && hprov != capi_key->hprov) + CryptReleaseContext(hprov, 0); + return ret; } ",I'd be nice to indent this line.,NULL check not needed.,This assumes that nodename has a null byte at _UTSNAME_LENGTH - 1. It should be followed with buf->nodename[_UTSNAME_LENGTH - 1] = '\0'; to be safe.,Should this be configurable? i.e on by default but able to be turned off.. Should it be able to be disabled at compile time? I had to do similar things for #12745,"sizeof() is number of bytes in memory, not number of characters in the string string += int is appending the character value of the integer","Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).","wow, we must have other not compiled code hidden by conditional compilation.",Not to be confused with `hudson.util.FormValidation.Kind`.,Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,This should probably just create a mask and do a single comparison rather than loop over individual bits.,"Is it redundant or any side-effect? As my understand, if the caller offer the @args parameter, then it needs to free the space (pointed by rec->rec_mmid) by itself. The @rec will be freed after ik_rec_free() returned. So whether reset the rec_mmid or not will not cause correctness issue, right?"
"@@ -9,6 +9,8 @@ Runs a full pipeline using MNE-Python: - forward model computation - source reconstruction using dSPM on the contrast : faces - scrambled +Note that this example does quite a bit of processing, so even on a very +fast machine it can take over 10 minutes to complete.  # Authors: Alexandre Gramfort <alexandre.gramfort@telecom-paristech.fr> # Denis Engemann <denis.engemann@gmail.com> ",A bit exaggerated. Maybe remove the 'very'.,Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,@mjkkirschner is this an API break too?,  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,"This will be created regardless of migration actually happening, can we `new` only in `SettingsMigrationEventArgs.EventStatusType.Begin`?",this should use `shlex.quote`,"ouch sorry guys this is my bad, I didn't know how to do this in a portable way :/ Would you say this is a good solution?","Rather than deprecating this, we could just call it a mutable reference. So at some point aks is redirected from 16.04 to 18.04",maybe add a link to the FAQ section.,"`#warn` won't give us the call stack, this has to be an `#error`."
"@@ -657,5 +657,5 @@ crt_proc_out_common(crt_proc_t proc, crt_rpc_output_t *data) rc = crt_proc_output(rpc_priv, proc); out: - return rc; + return crt_der_2_hgret(rc); } ",Same here regarding line 614,"Hmm, reinit is called somewhere else as well, but reinited = 1 is only set here. probably io_retried is clearer here. Or I miss sth?",This assumes that nodename has a null byte at _UTSNAME_LENGTH - 1. It should be followed with buf->nodename[_UTSNAME_LENGTH - 1] = '\0'; to be safe.,This will be removed.,Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,NULL check not needed.,Should this be configurable? i.e on by default but able to be turned off.. Should it be able to be disabled at compile time? I had to do similar things for #12745,I'd be nice to indent this line.,@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.,mismerge? this seems to be duplicate.,Remove the entire condition.
